state,zipcode,districtcode
49,83342,4901
49,84001,4901
49,84002,4901
49,84003,4903
49,84003,4904
49,84004,4903
49,84005,4904
49,84006,4904
49,84007,4901
49,84010,4902
49,84013,4904
49,84014,4902
49,84015,4901
49,84017,4901
49,84018,4901
49,84020,4903
49,84020,4904
49,84021,4901
49,84022,4902
49,84023,4901
49,84024,4901
49,84025,4901
49,84025,4902
49,84026,4901
49,84027,4901
49,84028,4901
49,84029,4902
49,84031,4901
49,84032,4903
49,84033,4901
49,84034,4902
49,84035,4901
49,84036,4901
49,84036,4903
49,84037,4901
49,84037,4902
49,84038,4901
49,84039,4901
49,84040,4901
49,84041,4901
49,84042,4903
49,84043,4903
49,84043,4904
49,84044,4902
49,84045,4904
49,84046,4901
49,84047,4903
49,84047,4904
49,84049,4903
49,84050,4901
49,84051,4901
49,84052,4901
49,84053,4901
49,84054,4902
49,84055,4901
49,84056,4901
49,84057,4903
49,84058,4903
49,84060,4901
49,84060,4903
49,84061,4901
49,84062,4903
49,84063,4901
49,84064,4901
49,84065,4903
49,84065,4904
49,84066,4901
49,84067,4901
49,84069,4902
49,84070,4903
49,84070,4904
49,84071,4902
49,84072,4901
49,84073,4901
49,84074,4902
49,84075,4901
49,84075,4902
49,84076,4901
49,84078,4901
49,84080,4902
49,84081,4902
49,84081,4904
49,84082,4903
49,84083,4901
49,84083,4902
49,84084,4904
49,84085,4901
49,84086,4901
49,84087,4902
49,84088,4904
49,84092,4903
49,84093,4903
49,84094,4903
49,84095,4904
49,84096,4904
49,84097,4903
49,84098,4901
49,84101,4902
49,84102,4902
49,84103,4902
49,84104,4902
49,84105,4902
49,84106,4902
49,84106,4904
49,84107,4904
49,84108,4902
49,84109,4902
49,84109,4903
49,84109,4904
49,84111,4902
49,84112,4902
49,84113,4902
49,84115,4902
49,84115,4904
49,84116,4902
49,84117,4903
49,84117,4904
49,84118,4902
49,84118,4904
49,84119,4902
49,84119,4904
49,84120,4902
49,84120,4904
49,84121,4903
49,84121,4904
49,84123,4904
49,84124,4903
49,84124,4904
49,84128,4902
49,84144,4902
49,84180,4902
49,84301,4901
49,84302,4901
49,84304,4901
49,84305,4901
49,84306,4901
49,84307,4901
49,84308,4901
49,84309,4901
49,84310,4901
49,84311,4901
49,84312,4901
49,84313,4901
49,84314,4901
49,84315,4901
49,84316,4901
49,84317,4901
49,84318,4901
49,84319,4901
49,84320,4901
49,84321,4901
49,84324,4901
49,84325,4901
49,84326,4901
49,84327,4901
49,84328,4901
49,84329,4901
49,84330,4901
49,84331,4901
49,84332,4901
49,84333,4901
49,84334,4901
49,84335,4901
49,84336,4901
49,84337,4901
49,84338,4901
49,84339,4901
49,84340,4901
49,84341,4901
49,84401,4901
49,84403,4901
49,84404,4901
49,84405,4901
49,84414,4901
49,84501,4903
49,84511,4903
49,84512,4903
49,84513,4903
49,84515,4903
49,84516,4903
49,84518,4903
49,84520,4903
49,84521,4903
49,84522,4903
49,84523,4903
49,84525,4903
49,84526,4901
49,84526,4903
49,84528,4903
49,84529,4903
49,84530,4903
49,84531,4903
49,84532,4903
49,84533,4902
49,84533,4903
49,84534,4903
49,84535,4903
49,84536,4903
49,84537,4903
49,84539,4903
49,84540,4901
49,84540,4903
49,84542,4903
49,84601,4903
49,84601,4904
49,84604,4903
49,84606,4903
49,84620,4902
49,84621,4902
49,84622,4902
49,84623,4902
49,84623,4904
49,84624,4902
49,84626,4904
49,84627,4902
49,84628,4902
49,84629,4903
49,84629,4904
49,84630,4902
49,84631,4902
49,84632,4904
49,84633,4904
49,84634,4902
49,84635,4902
49,84636,4902
49,84637,4902
49,84638,4902
49,84639,4904
49,84640,4902
49,84642,4902
49,84643,4902
49,84645,4904
49,84646,4904
49,84647,4904
49,84648,4902
49,84648,4904
49,84649,4902
49,84651,4903
49,84651,4904
49,84652,4902
49,84653,4903
49,84654,4902
49,84655,4903
49,84655,4904
49,84656,4902
49,84656,4904
49,84657,4902
49,84660,4903
49,84660,4904
49,84662,4902
49,84662,4904
49,84663,4903
49,84663,4904
49,84664,4903
49,84665,4902
49,84667,4904
49,84701,4902
49,84710,4902
49,84711,4902
49,84712,4902
49,84713,4902
49,84714,4902
49,84715,4902
49,84716,4902
49,84718,4902
49,84719,4902
49,84720,4902
49,84721,4902
49,84722,4902
49,84723,4902
49,84724,4902
49,84725,4902
49,84726,4902
49,84728,4902
49,84729,4902
49,84730,4902
49,84731,4902
49,84732,4902
49,84733,4902
49,84734,4902
49,84735,4902
49,84736,4902
49,84737,4902
49,84738,4902
49,84739,4902
49,84740,4902
49,84741,4902
49,84742,4902
49,84743,4902
49,84744,4902
49,84745,4902
49,84746,4902
49,84747,4902
49,84749,4902
49,84750,4902
49,84751,4902
49,84752,4902
49,84753,4902
49,84754,4902
49,84755,4902
49,84756,4902
49,84757,4902
49,84758,4902
49,84759,4902
49,84760,4902
49,84761,4902
49,84762,4902
49,84763,4902
49,84764,4902
49,84765,4902
49,84766,4902
49,84767,4902
49,84770,4902
49,84772,4902
49,84773,4902
49,84774,4902
49,84775,4902
49,84776,4902
49,84779,4902
49,84780,4902
49,84781,4902
49,84782,4902
49,84783,4902
49,84784,4902
49,84790,4902
49,86044,4903
49,86514,4903
50,05001,5000
50,05009,5000
50,05030,5000
50,05031,5000
50,05032,5000
50,05033,5000
50,05034,5000
50,05035,5000
50,05036,5000
50,05037,5000
50,05038,5000
50,05039,5000
50,05040,5000
50,05041,5000
50,05042,5000
50,05043,5000
50,05045,5000
50,05046,5000
50,05047,5000
50,05048,5000
50,05049,5000
50,05050,5000
50,05051,5000
50,05052,5000
50,05053,5000
50,05054,5000
50,05055,5000
50,05056,5000
50,05058,5000
50,05059,5000
50,05060,5000
50,05061,5000
50,05062,5000
50,05065,5000
50,05067,5000
50,05068,5000
50,05069,5000
50,05070,5000
50,05071,5000
50,05072,5000
50,05073,5000
50,05074,5000
50,05075,5000
50,05076,5000
50,05077,5000
50,05079,5000
50,05081,5000
50,05083,5000
50,05084,5000
50,05085,5000
50,05086,5000
50,05088,5000
50,05089,5000
50,05091,5000
50,05101,5000
50,05141,5000
50,05142,5000
50,05143,5000
50,05144,5000
50,05146,5000
50,05148,5000
50,05149,5000
50,05150,5000
50,05151,5000
50,05152,5000
50,05153,5000
50,05154,5000
50,05155,5000
50,05156,5000
50,05158,5000
50,05159,5000
50,05161,5000
50,05201,5000
50,05250,5000
50,05251,5000
50,05252,5000
50,05253,5000
50,05254,5000
50,05255,5000
50,05257,5000
50,05260,5000
50,05261,5000
50,05262,5000
50,05301,5000
50,05302,5000
50,05303,5000
50,05304,5000
50,05340,5000
50,05341,5000
50,05342,5000
50,05343,5000
50,05344,5000
50,05345,5000
50,05346,5000
50,05350,5000
50,05351,5000
50,05352,5000
50,05353,5000
50,05354,5000
50,05355,5000
50,05356,5000
50,05357,5000
50,05358,5000
50,05359,5000
50,05360,5000
50,05361,5000
50,05362,5000
50,05363,5000
50,05401,5000
50,05402,5000
50,05403,5000
50,05404,5000
50,05405,5000
50,05406,5000
50,05407,5000
50,05408,5000
50,05439,5000
50,05440,5000
50,05441,5000
50,05442,5000
50,05443,5000
50,05444,5000
50,05445,5000
50,05446,5000
50,05447,5000
50,05448,5000
50,05449,5000
50,05450,5000
50,05451,5000
50,05452,5000
50,05453,5000
50,05454,5000
50,05455,5000
50,05456,5000
50,05457,5000
50,05458,5000
50,05459,5000
50,05460,5000
50,05461,5000
50,05462,5000
50,05463,5000
50,05464,5000
50,05465,5000
50,05466,5000
50,05468,5000
50,05469,5000
50,05470,5000
50,05471,5000
50,05472,5000
50,05473,5000
50,05474,5000
50,05476,5000
50,05477,5000
50,05478,5000
50,05479,5000
50,05481,5000
50,05482,5000
50,05483,5000
50,05485,5000
50,05486,5000
50,05487,5000
50,05488,5000
50,05489,5000
50,05490,5000
50,05491,5000
50,05492,5000
50,05494,5000
50,05495,5000
50,05601,5000
50,05602,5000
50,05603,5000
50,05604,5000
50,05609,5000
50,05620,5000
50,05633,5000
50,05640,5000
50,05641,5000
50,05647,5000
50,05648,5000
50,05649,5000
50,05650,5000
50,05651,5000
50,05652,5000
50,05653,5000
50,05654,5000
50,05655,5000
50,05656,5000
50,05657,5000
50,05658,5000
50,05660,5000
50,05661,5000
50,05662,5000
50,05663,5000
50,05664,5000
50,05665,5000
50,05666,5000
50,05667,5000
50,05669,5000
50,05670,5000
50,05671,5000
50,05672,5000
50,05673,5000
50,05674,5000
50,05675,5000
50,05676,5000
50,05677,5000
50,05678,5000
50,05679,5000
50,05680,5000
50,05681,5000
50,05682,5000
50,05701,5000
50,05702,5000
50,05730,5000
50,05731,5000
50,05732,5000
50,05733,5000
50,05734,5000
50,05735,5000
50,05736,5000
50,05737,5000
50,05738,5000
50,05739,5000
50,05740,5000
50,05741,5000
50,05742,5000
50,05743,5000
50,05744,5000
50,05745,5000
50,05746,5000
50,05747,5000
50,05748,5000
50,05750,5000
50,05751,5000
50,05753,5000
50,05757,5000
50,05758,5000
50,05759,5000
50,05760,5000
50,05761,5000
50,05762,5000
50,05763,5000
50,05764,5000
50,05765,5000
50,05766,5000
50,05767,5000
50,05768,5000
50,05769,5000
50,05770,5000
50,05772,5000
50,05773,5000
50,05774,5000
50,05775,5000
50,05776,5000
50,05777,5000
50,05778,5000
50,05819,5000
50,05820,5000
50,05821,5000
50,05822,5000
50,05823,5000
50,05824,5000
50,05825,5000
50,05826,5000
50,05827,5000
50,05828,5000
50,05829,5000
50,05830,5000
50,05832,5000
50,05833,5000
50,05836,5000
50,05837,5000
50,05838,5000
50,05839,5000
50,05840,5000
50,05841,5000
50,05842,5000
50,05843,5000
50,05845,5000
50,05846,5000
50,05847,5000
50,05848,5000
50,05849,5000
50,05850,5000
50,05851,5000
50,05853,5000
50,05855,5000
50,05857,5000
50,05858,5000
50,05859,5000
50,05860,5000
50,05861,5000
50,05862,5000
50,05863,5000
50,05866,5000
50,05867,5000
50,05868,5000
50,05871,5000
50,05872,5000
50,05873,5000
50,05874,5000
50,05875,5000
50,05901,5000
50,05902,5000
50,05903,5000
50,05904,5000
50,05905,5000
50,05906,5000
50,05907,5000
51,20105,5110
51,20106,5105
51,20106,5107
51,20109,5101
51,20109,5110
51,20110,5101
51,20110,5110
51,20111,5101
51,20111,5110
51,20112,5101
51,20112,5110
51,20112,5111
51,20115,5105
51,20117,5105
51,20117,5110
51,20118,5110
51,20119,5101
51,20119,5105
51,20120,5110
51,20120,5111
51,20121,5110
51,20121,5111
51,20124,5110
51,20124,5111
51,20129,5110
51,20130,5105
51,20130,5110
51,20132,5110
51,20135,5110
51,20136,5101
51,20137,5105
51,20137,5110
51,20139,5105
51,20141,5110
51,20143,5110
51,20144,5105
51,20147,5110
51,20148,5110
51,20151,5110
51,20151,5111
51,20152,5110
51,20155,5101
51,20155,5110
51,20158,5110
51,20164,5110
51,20165,5110
51,20166,5110
51,20169,5110
51,20170,5110
51,20170,5111
51,20171,5110
51,20171,5111
51,20175,5110
51,20176,5110
51,20180,5110
51,20181,5101
51,20181,5105
51,20184,5105
51,20184,5110
51,20186,5105
51,20186,5107
51,20187,5105
51,20190,5110
51,20190,5111
51,20191,5110
51,20191,5111
51,20194,5110
51,20194,5111
51,20197,5110
51,20198,5105
51,22003,5108
51,22003,5111
51,22015,5110
51,22015,5111
51,22025,5101
51,22026,5101
51,22026,5111
51,22027,5111
51,22030,5110
51,22030,5111
51,22031,5111
51,22032,5111
51,22033,5110
51,22033,5111
51,22035,5111
51,22039,5110
51,22039,5111
51,22041,5108
51,22041,5111
51,22042,5108
51,22042,5111
51,22043,5108
51,22043,5111
51,22044,5108
51,22044,5111
51,22046,5108
51,22060,5108
51,22066,5110
51,22079,5108
51,22079,5110
51,22079,5111
51,22101,5108
51,22101,5110
51,22102,5108
51,22102,5110
51,22102,5111
51,22124,5110
51,22124,5111
51,22125,5111
51,22134,5101
51,22134,5111
51,22150,5108
51,22150,5111
51,22151,5108
51,22151,5111
51,22152,5111
51,22153,5108
51,22153,5110
51,22153,5111
51,22172,5101
51,22172,5111
51,22180,5111
51,22181,5110
51,22181,5111
51,22182,5110
51,22182,5111
51,22185,5111
51,22191,5111
51,22192,5101
51,22192,5111
51,22193,5101
51,22193,5111
51,22201,5108
51,22202,5108
51,22203,5108
51,22204,5108
51,22205,5108
51,22206,5108
51,22207,5108
51,22209,5108
51,22211,5108
51,22213,5108
51,22214,5108
51,22301,5108
51,22302,5108
51,22303,5108
51,22304,5108
51,22305,5108
51,22306,5108
51,22307,5108
51,22308,5108
51,22309,5108
51,22310,5108
51,22311,5108
51,22312,5108
51,22314,5108
51,22315,5108
51,22401,5101
51,22405,5101
51,22406,5101
51,22407,5101
51,22407,5107
51,22408,5101
51,22408,5107
51,22427,5101
51,22432,5101
51,22433,5107
51,22435,5101
51,22436,5101
51,22437,5101
51,22438,5101
51,22443,5101
51,22448,5101
51,22454,5101
51,22460,5101
51,22469,5101
51,22473,5101
51,22476,5101
51,22480,5101
51,22482,5101
51,22485,5101
51,22488,5101
51,22503,5101
51,22504,5101
51,22508,5107
51,22509,5101
51,22511,5101
51,22514,5101
51,22520,5101
51,22529,5101
51,22530,5101
51,22534,5107
51,22535,5101
51,22538,5101
51,22539,5101
51,22542,5107
51,22546,5101
51,22546,5107
51,22548,5101
51,22551,5107
51,22553,5107
51,22554,5101
51,22556,5101
51,22560,5101
51,22567,5107
51,22572,5101
51,22576,5101
51,22578,5101
51,22579,5101
51,22580,5101
51,22580,5107
51,22601,5110
51,22602,5110
51,22603,5110
51,22610,5106
51,22611,5110
51,22620,5110
51,22623,5105
51,22623,5106
51,22624,5110
51,22625,5110
51,22627,5105
51,22630,5105
51,22630,5106
51,22630,5110
51,22637,5110
51,22639,5105
51,22640,5105
51,22641,5106
51,22642,5105
51,22642,5106
51,22643,5105
51,22644,5106
51,22645,5106
51,22645,5110
51,22646,5110
51,22650,5106
51,22652,5106
51,22654,5106
51,22654,5110
51,22655,5106
51,22655,5110
51,22656,5110
51,22657,5106
51,22660,5106
51,22663,5110
51,22664,5106
51,22701,5105
51,22701,5107
51,22709,5105
51,22711,5105
51,22712,5101
51,22712,5105
51,22713,5105
51,22713,5107
51,22714,5107
51,22715,5105
51,22716,5105
51,22718,5107
51,22719,5105
51,22720,5101
51,22722,5105
51,22723,5105
51,22724,5107
51,22726,5107
51,22727,5105
51,22728,5101
51,22728,5105
51,22729,5107
51,22730,5105
51,22731,5105
51,22732,5105
51,22733,5105
51,22733,5107
51,22734,5101
51,22734,5105
51,22734,5107
51,22735,5105
51,22735,5107
51,22736,5107
51,22737,5107
51,22738,5105
51,22740,5105
51,22740,5107
51,22741,5107
51,22742,5101
51,22743,5105
51,22747,5105
51,22749,5105
51,22801,5106
51,22802,5106
51,22807,5106
51,22810,5106
51,22811,5106
51,22812,5106
51,22815,5106
51,22820,5106
51,22821,5106
51,22824,5106
51,22827,5106
51,22830,5106
51,22831,5106
51,22832,5106
51,22834,5106
51,22835,5105
51,22835,5106
51,22840,5106
51,22841,5106
51,22842,5106
51,22843,5106
51,22844,5106
51,22845,5106
51,22846,5106
51,22847,5106
51,22849,5106
51,22850,5106
51,22851,5106
51,22853,5106
51,22901,5105
51,22902,5105
51,22903,5105
51,22904,5105
51,22911,5105
51,22920,5105
51,22920,5106
51,22922,5105
51,22922,5106
51,22923,5105
51,22923,5107
51,22931,5105
51,22932,5105
51,22935,5105
51,22936,5105
51,22937,5105
51,22938,5105
51,22939,5106
51,22940,5105
51,22942,5105
51,22942,5107
51,22943,5105
51,22946,5105
51,22947,5105
51,22947,5107
51,22948,5105
51,22949,5105
51,22952,5106
51,22958,5105
51,22958,5106
51,22959,5105
51,22960,5105
51,22960,5107
51,22963,5105
51,22964,5105
51,22967,5105
51,22967,5106
51,22968,5105
51,22969,5105
51,22971,5105
51,22972,5107
51,22973,5105
51,22974,5105
51,22974,5107
51,22976,5105
51,22980,5106
51,22989,5105
51,23002,5104
51,23004,5105
51,23005,5107
51,23009,5101
51,23011,5107
51,23015,5101
51,23015,5107
51,23021,5101
51,23022,5105
51,23023,5101
51,23024,5107
51,23025,5101
51,23027,5105
51,23030,5103
51,23032,5101
51,23035,5101
51,23038,5105
51,23038,5107
51,23039,5107
51,23040,5105
51,23043,5101
51,23045,5101
51,23047,5101
51,23047,5107
51,23050,5101
51,23055,5105
51,23056,5101
51,23059,5107
51,23060,5107
51,23061,5101
51,23062,5101
51,23063,5107
51,23064,5101
51,23065,5107
51,23066,5101
51,23068,5101
51,23069,5101
51,23069,5107
51,23070,5101
51,23071,5101
51,23072,5101
51,23075,5103
51,23076,5101
51,23079,5101
51,23083,5104
51,23084,5105
51,23084,5107
51,23085,5101
51,23086,5101
51,23089,5101
51,23089,5107
51,23091,5101
51,23092,5101
51,23093,5105
51,23093,5107
51,23102,5107
51,23103,5107
51,23106,5101
51,23108,5101
51,23109,5101
51,23110,5101
51,23111,5107
51,23112,5104
51,23112,5107
51,23113,5104
51,23113,5107
51,23114,5107
51,23115,5101
51,23116,5107
51,23117,5107
51,23119,5101
51,23120,5104
51,23120,5107
51,23123,5105
51,23124,5107
51,23125,5101
51,23126,5101
51,23128,5101
51,23129,5107
51,23130,5101
51,23138,5101
51,23139,5104
51,23139,5105
51,23140,5103
51,23140,5107
51,23141,5107
51,23146,5107
51,23148,5101
51,23149,5101
51,23150,5103
51,23153,5107
51,23156,5101
51,23160,5104
51,23160,5107
51,23161,5101
51,23163,5101
51,23168,5101
51,23169,5101
51,23173,5107
51,23175,5101
51,23176,5101
51,23177,5101
51,23180,5101
51,23181,5101
51,23181,5107
51,23185,5101
51,23185,5103
51,23187,5101
51,23188,5101
51,23192,5107
51,23219,5103
51,23220,5103
51,23221,5103
51,23221,5107
51,23222,5103
51,23223,5103
51,23224,5103
51,23224,5107
51,23225,5103
51,23225,5107
51,23226,5107
51,23227,5103
51,23227,5107
51,23228,5107
51,23229,5107
51,23230,5103
51,23230,5107
51,23231,5103
51,23233,5107
51,23234,5103
51,23234,5104
51,23234,5107
51,23235,5107
51,23236,5104
51,23236,5107
51,23237,5104
51,23238,5107
51,23250,5103
51,23294,5107
51,23301,5102
51,23302,5102
51,23303,5102
51,23304,5104
51,23306,5102
51,23307,5102
51,23308,5102
51,23310,5102
51,23313,5102
51,23314,5103
51,23314,5104
51,23315,5104
51,23316,5102
51,23320,5104
51,23321,5104
51,23322,5104
51,23323,5104
51,23324,5104
51,23325,5104
51,23336,5102
51,23337,5102
51,23347,5102
51,23350,5102
51,23354,5102
51,23356,5102
51,23357,5102
51,23358,5102
51,23359,5102
51,23389,5102
51,23395,5102
51,23398,5102
51,23401,5102
51,23405,5102
51,23407,5102
51,23408,5102
51,23409,5102
51,23410,5102
51,23413,5102
51,23414,5102
51,23415,5102
51,23416,5102
51,23417,5102
51,23418,5102
51,23420,5102
51,23421,5102
51,23422,5102
51,23423,5102
51,23426,5102
51,23427,5102
51,23430,5103
51,23430,5104
51,23432,5104
51,23433,5103
51,23433,5104
51,23434,5104
51,23435,5103
51,23435,5104
51,23436,5104
51,23437,5104
51,23438,5104
51,23440,5102
51,23441,5102
51,23442,5102
51,23451,5102
51,23452,5102
51,23453,5102
51,23454,5102
51,23455,5102
51,23456,5102
51,23457,5102
51,23459,5102
51,23460,5102
51,23461,5102
51,23462,5102
51,23464,5102
51,23480,5102
51,23486,5102
51,23487,5104
51,23488,5102
51,23502,5102
51,23502,5103
51,23503,5102
51,23503,5103
51,23504,5103
51,23505,5102
51,23505,5103
51,23507,5103
51,23508,5102
51,23508,5103
51,23509,5102
51,23509,5103
51,23510,5103
51,23511,5102
51,23511,5103
51,23513,5102
51,23513,5103
51,23517,5103
51,23518,5102
51,23518,5103
51,23523,5103
51,23551,5103
51,23601,5102
51,23601,5103
51,23602,5101
51,23602,5102
51,23602,5103
51,23603,5101
51,23603,5103
51,23604,5102
51,23604,5103
51,23605,5102
51,23605,5103
51,23606,5102
51,23606,5103
51,23607,5103
51,23608,5101
51,23608,5102
51,23608,5103
51,23651,5102
51,23651,5103
51,23661,5103
51,23662,5101
51,23663,5102
51,23663,5103
51,23664,5102
51,23664,5103
51,23665,5101
51,23665,5102
51,23666,5102
51,23666,5103
51,23669,5102
51,23669,5103
51,23690,5101
51,23691,5101
51,23692,5101
51,23693,5101
51,23696,5101
51,23701,5103
51,23702,5103
51,23703,5103
51,23704,5103
51,23707,5103
51,23708,5103
51,23709,5103
51,23801,5103
51,23801,5104
51,23803,5103
51,23803,5104
51,23805,5103
51,23805,5104
51,23806,5104
51,23821,5105
51,23824,5104
51,23824,5105
51,23827,5104
51,23828,5104
51,23829,5104
51,23830,5104
51,23831,5104
51,23832,5104
51,23832,5107
51,23833,5104
51,23834,5104
51,23836,5104
51,23837,5104
51,23838,5104
51,23839,5103
51,23840,5104
51,23841,5104
51,23842,5103
51,23842,5104
51,23843,5105
51,23844,5104
51,23845,5105
51,23846,5103
51,23847,5104
51,23847,5105
51,23850,5104
51,23851,5104
51,23856,5104
51,23856,5105
51,23857,5105
51,23860,5103
51,23860,5104
51,23866,5104
51,23867,5104
51,23868,5105
51,23872,5104
51,23874,5104
51,23875,5103
51,23875,5104
51,23876,5105
51,23878,5104
51,23879,5104
51,23881,5103
51,23882,5104
51,23883,5103
51,23884,5104
51,23885,5104
51,23887,5105
51,23888,5103
51,23888,5104
51,23889,5105
51,23890,5103
51,23890,5104
51,23891,5104
51,23893,5105
51,23894,5104
51,23897,5104
51,23898,5104
51,23899,5103
51,23901,5105
51,23909,5105
51,23915,5105
51,23917,5105
51,23919,5105
51,23920,5105
51,23921,5105
51,23922,5104
51,23922,5105
51,23923,5105
51,23924,5105
51,23927,5105
51,23930,5104
51,23934,5105
51,23936,5105
51,23937,5105
51,23938,5105
51,23942,5105
51,23943,5105
51,23944,5105
51,23947,5105
51,23950,5105
51,23952,5105
51,23954,5105
51,23958,5105
51,23959,5105
51,23960,5105
51,23962,5105
51,23963,5105
51,23964,5105
51,23966,5104
51,23966,5105
51,23967,5105
51,23968,5105
51,23970,5105
51,23974,5105
51,23976,5105
51,24011,5106
51,24012,5106
51,24013,5106
51,24014,5106
51,24015,5106
51,24016,5106
51,24017,5106
51,24018,5106
51,24018,5109
51,24019,5106
51,24019,5109
51,24020,5106
51,24053,5109
51,24054,5105
51,24054,5109
51,24055,5105
51,24055,5109
51,24058,5109
51,24059,5105
51,24059,5109
51,24060,5109
51,24064,5105
51,24064,5106
51,24065,5105
51,24065,5106
51,24066,5106
51,24067,5105
51,24069,5105
51,24070,5109
51,24072,5109
51,24073,5109
51,24076,5109
51,24077,5106
51,24078,5109
51,24079,5105
51,24079,5109
51,24082,5109
51,24083,5106
51,24084,5109
51,24085,5106
51,24085,5109
51,24086,5109
51,24087,5109
51,24088,5105
51,24088,5109
51,24089,5109
51,24090,5106
51,24091,5105
51,24091,5109
51,24092,5105
51,24093,5109
51,24095,5105
51,24101,5105
51,24102,5105
51,24102,5109
51,24104,5105
51,24105,5109
51,24112,5105
51,24112,5109
51,24120,5109
51,24121,5105
51,24122,5105
51,24122,5106
51,24124,5109
51,24127,5109
51,24128,5109
51,24130,5106
51,24131,5109
51,24132,5109
51,24133,5109
51,24134,5109
51,24136,5109
51,24137,5105
51,24138,5109
51,24139,5105
51,24141,5109
51,24142,5109
51,24147,5109
51,24148,5105
51,24148,5109
51,24149,5109
51,24150,5109
51,24151,5105
51,24153,5106
51,24153,5109
51,24161,5105
51,24162,5109
51,24165,5109
51,24167,5109
51,24168,5109
51,24171,5109
51,24174,5105
51,24174,5106
51,24175,5106
51,24175,5109
51,24176,5105
51,24179,5105
51,24179,5106
51,24184,5105
51,24185,5109
51,24201,5109
51,24202,5109
51,24210,5109
51,24211,5109
51,24216,5109
51,24217,5109
51,24219,5109
51,24220,5109
51,24221,5109
51,24224,5109
51,24225,5109
51,24226,5109
51,24228,5109
51,24230,5109
51,24236,5109
51,24237,5109
51,24239,5109
51,24243,5109
51,24244,5109
51,24245,5109
51,24246,5109
51,24248,5109
51,24250,5109
51,24251,5109
51,24256,5109
51,24258,5109
51,24260,5109
51,24263,5109
51,24265,5109
51,24266,5109
51,24269,5109
51,24270,5109
51,24271,5109
51,24272,5109
51,24273,5109
51,24277,5109
51,24279,5109
51,24280,5109
51,24281,5109
51,24282,5109
51,24283,5109
51,24290,5109
51,24292,5109
51,24293,5109
51,24301,5109
51,24311,5109
51,24312,5109
51,24313,5109
51,24314,5109
51,24315,5109
51,24316,5109
51,24317,5109
51,24318,5109
51,24319,5109
51,24322,5109
51,24323,5109
51,24324,5109
51,24325,5109
51,24326,5109
51,24328,5109
51,24330,5109
51,24333,5109
51,24340,5109
51,24343,5109
51,24347,5109
51,24348,5109
51,24350,5109
51,24351,5109
51,24352,5109
51,24354,5109
51,24360,5109
51,24361,5109
51,24363,5109
51,24366,5109
51,24368,5109
51,24370,5109
51,24374,5109
51,24375,5109
51,24377,5109
51,24378,5109
51,24380,5109
51,24381,5109
51,24382,5109
51,24401,5106
51,24411,5106
51,24412,5106
51,24413,5106
51,24415,5106
51,24416,5106
51,24421,5106
51,24422,5106
51,24422,5109
51,24426,5109
51,24430,5106
51,24431,5106
51,24432,5106
51,24433,5106
51,24435,5106
51,24437,5106
51,24439,5106
51,24440,5106
51,24441,5106
51,24442,5106
51,24445,5106
51,24445,5109
51,24448,5109
51,24450,5106
51,24457,5109
51,24458,5106
51,24459,5106
51,24460,5106
51,24464,5105
51,24465,5106
51,24467,5106
51,24471,5106
51,24472,5106
51,24473,5106
51,24474,5109
51,24476,5106
51,24477,5106
51,24479,5106
51,24482,5106
51,24483,5106
51,24484,5106
51,24485,5106
51,24486,5106
51,24487,5106
51,24501,5105
51,24501,5106
51,24502,5105
51,24502,5106
51,24503,5106
51,24504,5105
51,24504,5106
51,24517,5105
51,24520,5105
51,24521,5105
51,24521,5106
51,24522,5105
51,24523,5105
51,24523,5106
51,24526,5106
51,24527,5105
51,24528,5105
51,24529,5105
51,24530,5105
51,24531,5105
51,24534,5105
51,24536,5106
51,24538,5105
51,24539,5105
51,24540,5105
51,24541,5105
51,24549,5105
51,24550,5105
51,24550,5106
51,24551,5105
51,24551,5106
51,24553,5105
51,24553,5106
51,24554,5105
51,24555,5106
51,24556,5105
51,24556,5106
51,24557,5105
51,24558,5105
51,24562,5105
51,24563,5105
51,24565,5105
51,24566,5105
51,24569,5105
51,24570,5105
51,24571,5105
51,24572,5106
51,24574,5106
51,24577,5105
51,24578,5106
51,24579,5106
51,24580,5105
51,24581,5105
51,24586,5105
51,24588,5105
51,24589,5105
51,24590,5105
51,24592,5105
51,24593,5105
51,24594,5105
51,24595,5106
51,24597,5105
51,24598,5105
51,24599,5105
51,24601,5109
51,24602,5109
51,24603,5109
51,24604,5109
51,24605,5109
51,24606,5109
51,24607,5109
51,24609,5109
51,24612,5109
51,24613,5109
51,24614,5109
51,24620,5109
51,24622,5109
51,24628,5109
51,24630,5109
51,24631,5109
51,24634,5109
51,24635,5109
51,24637,5109
51,24639,5109
51,24641,5109
51,24646,5109
51,24649,5109
51,24651,5109
51,24656,5109
51,24657,5109
53,98001,5308
53,98001,5309
53,98002,5308
53,98003,5308
53,98003,5309
53,98004,5301
53,98004,5309
53,98005,5309
53,98006,5309
53,98007,5301
53,98007,5309
53,98008,5301
53,98008,5309
53,98010,5308
53,98011,5301
53,98012,5301
53,98012,5302
53,98014,5301
53,98019,5301
53,98020,5307
53,98021,5301
53,98021,5302
53,98022,5308
53,98023,5309
53,98024,5301
53,98024,5308
53,98026,5302
53,98026,5307
53,98027,5308
53,98027,5309
53,98028,5301
53,98029,5308
53,98030,5308
53,98030,5309
53,98031,5308
53,98031,5309
53,98032,5308
53,98032,5309
53,98033,5301
53,98033,5309
53,98034,5301
53,98036,5302
53,98037,5302
